Rollno,Exam ID,AcademicYearID,semester,subjectid,SubjectName,TheoryAggGrade,TheoryAggGradePoint,TheoryCredit,ThIsPresent,PracticalAggMarks,PracticalAggGrade,PracticalAggGradePoint,PracticalCredit,PrIsPresent,SGPA,CGPA,prsgpa,prcgpa,noofbacklog
12793,3285,103,5,2827,PRINCIPLES OF ENVIRONMENTAL BIOTECHNOLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,8.46,8.38,0
12793,3606,103,6,2829,FOOD AND DAIRY MICROBIOLOGY,BC,7,2,1,0,,0,0,0,NULL,NULL,7.54,6.88,0
12800,2557,72,1,1134,ECOLOGY,BC,7,2,1,0,,0,0,0,NULL,NULL,0,0,0
12800,2557,72,1,1135,CELL BIOLOGY-I,CD,5,2,1,0,,0,0,0,NULL,NULL,5,5,1
12800,2557,72,1,1136,ECOLOGY,-N.A.-,0,2,0,0,,0,0,0,NULL,NULL,0,0,8
12800,2557,72,1,1137,PHYSIOTHERAPY IN SPORTS & ALLIED THERAPEUTICS,AB,9,3,1,40,AA,10,1,1,NULL,NULL,8.29,7.59,0
12800,2557,72,1,1138,PHYSIOTHERAPY IN ORTHOPAEDIC CONDITIONS,DD,4,4,1,58,CD,5,2,1,3.92,4.58,1.14,4.22,4
12800,2557,72,1,1139,GENERAL VIROLOGY,CD,5,2,1,0,,0,0,0,NULL,NULL,6.82,6.76,0
12800,2557,72,1,1140,FOUNDATIONS OF IMMUNOLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,8.18,8.18,0
12800,2736,72,2,1141,VALUES AND ETHICS,AB,9,2,1,0,,0,0,0,NULL,7.97,7.73,7.95,0
12800,2736,72,2,1142,PRINCIPLES OF BIOANALYSIS,CC,6,2,1,0,,0,0,0,NULL,6.36,6.5,6.18,0
12800,2736,72,2,1143,CONCEPTS OF INORGANIC CHEMISTRY,BC,7,2,1,0,,0,0,0,7,6.09,5,5.77,0
12800,2736,72,2,1144,CRITICAL THINKING AND LOGIC,BC,7,2,1,0,,0,0,0,7.18,7.36,7.64,7.42,0
12800,2736,72,2,1145,FUNDAMENTALS OF BIOCHEMISTRY-I,BB,8,2,1,0,,0,0,0,NULL,NULL,7.73,7.73,0
12800,2736,72,2,1146,BASIC MATHEMATICS FOR BIOLOGISTS,BB,8,2,1,0,,0,0,0,NULL,7.91,0,0,0
12800,2736,72,2,1147,CONCEPTS OF PHYSICAL CHEMISTRY,BC,7,2,1,0,,0,0,0,NULL,7.82,0,0,0
12800,2932,88,3,1400,CONCEPTS OF PHYSICAL CHEMISTRY,CD,5,2,1,0,,0,0,0,5,5.27,0,0,1
12800,2932,88,3,1401,PLANT SCIENCES,BC,7,4,1,0,,0,0,0,NULL,NULL,5.5,7.09,0
12800,2932,88,3,1402,PRINCIPLES OF BIOPROCESS ENGINEERING AND TECHNOLOGY,BC,7,2,1,0,,0,0,0,NULL,NULL,6.82,6.97,1
12800,2932,88,3,1403,BIOTECHNOLOGY PRACTICALS-II,,0,0,0,125,BB,8,6,1,NULL,NULL,8.55,8.51,0
12800,2932,88,3,1404,CRITICAL THINKING AND LOGIC,CD,5,2,1,0,,0,0,0,5.45,5.42,4.73,4.65,2
12800,2932,88,3,1405,BIOINFORMATICS,BC,7,2,1,0,,0,0,0,NULL,NULL,5.7,6.11,0
12800,2932,88,3,1406,BASIC MEDICAL BIOTECHNOLOGY,CC,6,2,1,0,,0,0,0,NULL,NULL,7,6.44,0
12800,2932,88,3,1407,FOOD AND DAIRY MICROBIOLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,7.36,7.64,0
12800,2736,72,2,1468,BASIC BIOSTATISTICS,BC,7,2,1,0,,0,0,0,NULL,NULL,7.59,7.66,0
12800,2557,72,1,1633,FOUNDATIONS OF IMMUNOLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,7.09,7.8,0
12800,2932,88,3,1651,BIOTECHNOLOGY PRACTICALS-I,,0,0,0,91,BC,7,6,1,NULL,NULL,6.45,7.18,0
12800,3158,88,4,1655,FUNDAMENTALS OF BIOCHEMISTRY-II,BB,8,2,1,0,,0,0,0,NULL,NULL,8.55,8.36,0
12800,3158,88,4,1671,CELL BIOLOGY-II,CD,5,2,1,0,,0,0,0,NULL,NULL,5.64,5.86,0
12800,3158,88,4,1672,BASIC GENETICS,AA,10,2,1,0,,0,0,0,NULL,NULL,9,9,0
12800,3158,88,4,1673,LABORATORY-I,,0,0,0,96,CC,6,6,1,NULL,NULL,0,0,1
12800,3158,88,4,1674,ENGLISH LANGUAGE AND LITERATURE,BB,8,1,1,36,BB,8,1,1,NULL,NULL,6.27,6.27,0
12800,3158,88,4,1675,ENVIRONMENTAL SCIENCES,CC,6,2,1,0,,0,0,0,NULL,NULL,0,0,0
12800,3158,88,4,1680,FUNDAMENTALS OF BIOCHEMISTRY-I,BB,8,2,1,0,,0,0,0,NULL,NULL,8.36,8.36,0
12800,3158,88,4,1682,MOLECULAR BASIS OF LIFE,FF,0,2,0,0,,0,0,0,NULL,NULL,0,0,3
12800,3158,88,4,1683,BASIC MATHEMATICS FOR BIOLOGISTS,BB,8,2,1,0,,0,0,0,NULL,NULL,0,0,0
12800,3285,103,5,1943,BASIC MATHEMATICS FOR BIOLOGISTS,FF,0,2,1,0,,0,0,0,NULL,NULL,0,0,1
12800,3285,103,5,1944,BIOCHEMISTRY PRACTICALS-II,,0,0,0,106,BC,7,6,1,NULL,NULL,6.36,6.83,0
12800,3285,103,5,1945,CONTRIBUTOR PERSONALITY DEVELOPMENT,,0,0,0,73,AB,9,2,1,NULL,NULL,6,6.86,0
12800,3285,103,5,1946,BASIC MEDICAL BIOTECHNOLOGY,CD,5,2,1,0,,0,0,0,NULL,NULL,6.45,6.93,0
12800,3285,103,5,1951,BASIC ANIMAL BIOTECHNOLOGY,DD,4,2,1,0,,0,0,0,NULL,NULL,2.67,4.98,0
12800,3285,103,5,1955,FUNDAMENTALS OF MICROBIOLOGY-II,BC,7,2,1,0,,0,0,0,NULL,NULL,7.09,6.59,0
12800,3285,103,5,1956,BIOPHYSICS,DD,4,2,1,0,,0,0,0,4.17,5.01,0,4.66,2
12800,3285,103,5,2130,CONCEPTS OF ORGANIC CHEMISTRY,DD,4,2,1,0,,0,0,0,4,5.65,6.5,5.91,0
12800,3606,103,6,2322,CELL BIOLOGY-II,BC,7,2,1,0,,0,0,0,NULL,NULL,6.17,6.54,0
12800,3606,103,6,2326,FOUNDATIONS OF IMMUNOLOGY,BB,8,2,1,0,,0,0,0,7.5,7.55,7.5,7.57,0
12800,3606,103,6,2330,MATHEMATICAL PHYSICS-III,CC,6,4,1,0,,0,0,0,6.43,6.62,6.86,6.7,1
12800,3762,120,6,2330,CONCEPTS OF ORGANIC CHEMISTRY,BB,8,2,1,0,,0,0,0,NULL,NULL,8.64,8.36,0
12800,3606,103,6,2335,PRINCIPLES OF BIOPROCESS ENGINEERING AND TECHNOLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,8.92,7.91,0
12800,3606,103,6,2336,BASIC AGRICULTURAL MICROBIOLOGY,CC,6,2,1,0,,0,0,0,NULL,NULL,6.2,6.14,0
12800,3762,120,6,2336,BIOINFORMATICS,BB,8,2,1,0,,0,0,0,7.5,8.39,8.4,8.55,0
12800,3606,103,6,2337,BASIC ANIMAL BIOTECHNOLOGY,AA,10,2,1,0,,0,0,0,NULL,NULL,8.6,8.81,0
12800,3606,103,6,2338,FOOD AND DAIRY MICROBIOLOGY,BC,7,2,1,0,,0,0,0,NULL,NULL,7.92,7.62,0
12800,3606,103,6,2339,CONCEPTS OF GENETIC ENGINEERING,BC,7,2,1,0,,0,0,0,NULL,NULL,6.75,6.12,0
12800,3285,103,5,2827,PROFESSIONAL COMMUNICATION,,0,0,0,72,BB,8,2,1,NULL,NULL,8.46,8.38,0
12800,3606,103,6,2829,CONCEPTS OF MICROBIAL ECOLOGY AND DIVERSITY,BC,7,2,1,0,,0,0,0,NULL,NULL,6.7,6.85,0
12803,2557,72,1,1134,CONCEPTS OF PHYSICAL CHEMISTRY,CD,5,2,1,0,,0,0,0,NULL,NULL,0,0,0
12803,2557,72,1,1135,CONCEPTS OF INORGANIC CHEMISTRY,FF,0,2,1,0,,0,0,0,NULL,NULL,5,5,1
12803,2557,72,1,1136,CONCEPTS OF PHYSICS-I,-N.A.-,0,2,0,0,,0,0,0,NULL,NULL,0,0,8
12803,2557,72,1,1137,CLINICAL TRAINING,,0,0,0,74,BB,8,6,1,NULL,NULL,8.29,7.59,0
12803,2557,72,1,1138,PHYSIOTHERAPY IN NEUROLOGICAL CONDITIONS,FF,0,4,1,62,CC,6,2,1,NULL,NULL,1.14,4.22,4
12803,2557,72,1,1139,CRITICAL THINKING AND LOGIC,CC,6,2,1,0,,0,0,0,6.18,6.61,6.82,6.76,0
12803,2557,72,1,1140,GENERAL VIROLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,8.18,8.18,0
12803,2736,72,2,1141,CONCEPTS OF ORGANIC CHEMISTRY,BC,7,2,1,0,,0,0,0,NULL,7.97,7.73,7.95,0
12803,2736,72,2,1142,FUNDAMENTALS OF BIOCHEMISTRY-II,BC,7,2,1,0,,0,0,0,NULL,6.36,6.5,6.18,0
12803,2736,72,2,1143,BIOPHYSICS,CC,6,2,1,0,,0,0,0,7.36,6.52,7,6.09,0
12803,2736,72,2,1144,BASIC MOLECULAR BIOLOGY-I,BC,7,2,1,0,,0,0,0,NULL,NULL,7.64,7.42,0
12803,2736,72,2,1145,CELL BIOLOGY-I,BC,7,2,1,0,,0,0,0,NULL,NULL,7.73,7.73,0
12803,2736,72,2,1146,CELL BIOLOGY-I,BC,7,2,1,0,,0,0,0,NULL,NULL,7.91,7.91,0
12803,2736,72,2,1147,ECOLOGY,AB,9,2,1,0,,0,0,0,NULL,7.82,0,0,0
12803,2932,88,3,1400,MOLECULAR BASIS OF LIFE,CD,5,2,1,0,,0,0,0,NULL,NULL,0,0,1
12803,2932,88,3,1401,FUNDAMENTALS OF BIOCHEMISTRY-I,CC,6,2,1,0,,0,0,0,NULL,NULL,5.5,7.09,0
12803,2932,88,3,1402,CONCEPTS OF GENETIC ENGINEERING,CC,6,2,1,0,,0,0,0,NULL,NULL,6.82,6.97,1
12803,2932,88,3,1403,CONCEPTS OF GENETIC ENGINEERING,BB,8,2,1,0,,0,0,0,NULL,NULL,8.55,8.51,0
12803,2932,88,3,1404,BIOTECHNOLOGY PRACTICALS-I,,0,0,0,73,CC,6,6,1,NULL,NULL,4.73,4.65,2
12803,2932,88,3,1405,MEDICAL MICROBIOLOGY,CC,6,2,1,0,,0,0,0,NULL,NULL,5.7,6.11,0
12803,2932,88,3,1406,FERMENTATION TECHNOLOGY,CC,6,2,1,0,,0,0,0,NULL,NULL,7,6.44,0
12803,2932,88,3,1407,MICROBIAL PHYSIOLOGY,BC,7,2,1,0,,0,0,0,NULL,NULL,7.36,7.64,0
12803,2736,72,2,1468,LABORATORY-III,,0,0,0,94,CC,6,6,1,NULL,NULL,7.59,7.66,0
12803,2557,72,1,1641,FUNDAMENTALS OF BIOCHEMISTRY-II,BB,8,2,1,0,,0,0,0,NULL,NULL,8.32,8.39,0
12803,2932,88,3,1651,BASIC MOLECULAR BIOLOGY-I,BC,7,2,1,0,,0,0,0,NULL,NULL,6.45,7.18,0
12803,3158,88,4,1655,VALUES AND ETHICS,BC,7,2,1,0,,0,0,0,NULL,NULL,8.55,8.36,0
12803,3158,88,4,1670,BIOPHYSICS,CD,5,2,1,0,,0,0,0,4.73,5.02,6,5.16,2
12803,3158,88,4,1671,FOUNDATIONS OF IMMUNOLOGY,CD,5,2,1,0,,0,0,0,NULL,NULL,5.64,5.86,0
12803,3158,88,4,1672,PLANT SCIENCES,AB,9,4,1,0,,0,0,0,NULL,NULL,9,9,0
12803,3158,88,4,1673,BASIC MATHEMATICS FOR BIOLOGISTS,BC,7,2,1,0,,0,0,0,NULL,NULL,0,0,1
12803,3158,88,4,1674,LABORATORY-II,,0,0,0,98,BC,7,6,1,NULL,NULL,6.27,6.27,0
12803,3158,88,4,1675,MECHANICS LAB,,0,0,0,38,BB,8,2,1,NULL,NULL,0,0,0
12803,3158,88,4,1676,BASIC MATHEMATICS FOR BIOLOGISTS,CC,6,2,1,0,,0,0,0,NULL,NULL,0,0,0
12803,3158,88,4,1678,BASIC MATHEMATICS FOR BIOLOGISTS,AA,10,2,1,0,,0,0,0,NULL,NULL,0,0,0
12803,3158,88,4,1680,BASIC GENETICS,AB,9,2,1,0,,0,0,0,NULL,NULL,8.36,8.36,0
12803,3285,103,5,1943,CONCEPTS OF INORGANIC CHEMISTRY,CD,5,2,1,0,,0,0,0,5,5.2,2,4.49,1
12803,3285,103,5,1944,HUMAN PHYSIOLOGY,CC,6,2,1,0,,0,0,0,NULL,NULL,6.36,6.83,0
12803,3285,103,5,1945,FUNDAMENTALS OF OMICS TECHNOLOGIES,BB,8,2,1,0,,0,0,0,NULL,NULL,6,6.86,0
12803,3285,103,5,1946,BIOINFORMATICS,BB,8,2,1,0,,0,0,0,NULL,NULL,6.45,6.93,0
12803,3285,103,5,1947,CONCEPTS OF GENETIC ENGINEERING,BB,8,2,1,0,,0,0,0,NULL,NULL,7.27,7.72,0
12803,3285,103,5,1948,POLLUTION CONTROL AND ENVIRONMENTAL ANALYSIS,BC,7,2,1,0,,0,0,0,NULL,NULL,7,7.15,0
12803,3285,103,5,1951,CONTRIBUTOR PERSONALITY DEVELOPMENT,,0,0,0,68,BB,8,2,1,NULL,NULL,2.67,4.98,0
12803,3285,103,5,2130,BIOTECHNOLOGY PRACTICALS-I,,0,0,0,86,CC,6,6,1,NULL,NULL,4,5.65,0
12803,3606,103,6,2322,MICROBIOLOGY PRACTICALS-I,,0,0,0,80,CD,5,6,1,NULL,NULL,6.17,6.54,0
12803,3606,103,6,2323,SOIL FERTILITY AND PLANT NUTRITION,DD,4,2,1,0,,0,0,0,NULL,NULL,5.5,6.41,0
12803,3606,103,6,2324,ANALYTICAL TECHNIQUES IN BIOLOGY,CD,5,2,1,0,,0,0,0,NULL,NULL,6.92,6.9,0
12803,3606,103,6,2325,ANALYTICAL TECHNIQUES IN BIOLOGY,DD,4,2,1,0,,0,0,0,NULL,NULL,6.5,6.43,0
12803,3606,103,6,2326,"CREATIVITY, PROBLEM SOLVING AND INNOVATION",,0,0,0,76,AB,9,2,1,NULL,NULL,7.5,7.57,0
12803,3606,103,6,2328,BASIC BIOSTATISTICS,CC,6,2,1,0,,0,0,0,NULL,NULL,6.05,6.25,0
12803,3606,103,6,2332,LIFE STYLE DISEASES & MANAGEMENT,AA,10,2,1,0,,0,0,0,NULL,NULL,6,7.26,0
12803,3606,103,6,2335,PRINCIPLES OF ENVIRONMENTAL BIOTECHNOLOGY,AB,9,2,1,0,,0,0,0,NULL,NULL,8.92,7.91,0
12803,3285,103,5,2827,BIOTECHNOLOGY PRACTICALS-II,,0,0,0,104,BB,8,6,1,NULL,NULL,8.46,8.38,0
12803,3606,103,6,2829,BIOINFORMATICS,BC,7,2,1,0,,0,0,0,NULL,NULL,6.7,6.85,0
12804,2557,72,1,1134,LABORATORY-I,,0,0,0,115,AB,9,6,1,NULL,NULL,0,0,0
12804,2557,72,1,1135,ENGLISH LANGUAGE AND LITERATURE,CC,6,1,1,29,CC,6,1,1,NULL,NULL,5,5,1
12804,2557,72,1,1136,BASIC MATHEMATICS FOR BIOLOGISTS,-N.A.-,0,2,0,0,,0,0,0,NULL,NULL,0,0,8
12804,2557,72,1,1137,CLINICAL TRAINING,,0,0,0,79,AB,9,6,1,NULL,NULL,8.96,7.76,0
12804,2557,72,1,1138,PHYSIOTHERAPY IN NEUROLOGICAL CONDITIONS,DD,4,4,1,62,CC,6,2,NULL,4.67,4.58,4,4.51,0
12804,2557,72,1,1139,BASIC MOLECULAR GENETICS,CD,5,2,1,0,,0,0,0,NULL,NULL,6.82,6.76,0
12804,2557,72,1,1140,FUNDAMENTALS OF BIOCHEMISTRY-II,BB,8,2,1,0,,0,0,0,NULL,7.77,7.77,7.75,0
12804,2736,72,2,1141,FUNDAMENTALS OF BIOCHEMISTRY-II,BB,8,2,1,0,,0,0,0,NULL,7.97,7.73,7.95,0
12804,2736,72,2,1142,VALUES AND ETHICS,BC,7,2,1,0,,0,0,0,NULL,6.36,6.5,6.18,0
12804,2736,72,2,1143,CONCEPTS OF ORGANIC CHEMISTRY,BC,7,2,1,0,,0,0,0,NULL,6.52,7,6.09,0
12804,2736,72,2,1144,GENERAL VIROLOGY,CC,6,2,1,0,,0,0,0,NULL,NULL,7.64,7.42,0
12804,2736,72,2,1145,BASIC GENETICS,BB,8,2,1,0,,0,0,0,NULL,NULL,7.73,7.73,0
12804,2736,72,2,1146,BASIC GENETICS,AB,9,2,1,0,,0,0,0,NULL,NULL,7.91,7.91,0
12804,2736,72,2,1147,LABORATORY-I,,0,0,0,117,BB,8,6,1,NULL,7.82,0,0,0
12804,2932,88,3,1400,ECOLOGY,CD,5,2,1,0,,0,0,0,NULL,4.36,0,0,3
12804,2932,88,3,1401,CELL BIOLOGY-I,BC,7,2,1,0,,0,0,0,NULL,NULL,5.5,7.09,0
12804,2932,88,3,1402,PROFESSIONAL COMMUNICATION,,0,0,0,79,BB,8,2,1,NULL,NULL,6.82,6.97,1
12804,2932,88,3,1403,PROFESSIONAL COMMUNICATION,,0,0,0,77,BB,8,2,1,NULL,NULL,8.55,8.51,0
12804,2932,88,3,1404,FOUNDATIONS OF IMMUNOLOGY,CD,5,2,1,0,,0,0,0,NULL,NULL,4.73,4.65,2
12804,2932,88,3,1405,MICROBIOLOGY PRACTICALS-III,,0,0,0,95,BC,7,4,1,NULL,NULL,5.7,6.11,0
12804,2932,88,3,1406,BASIC FORENSIC BIOTECHNOLOGY,CC,6,2,1,0,,0,0,0,NULL,NULL,7,6.44,0
12804,2932,88,3,1407,CONCEPTS OF GENETIC ENGINEERING,BB,8,2,1,0,,0,0,0,NULL,NULL,7.36,7.64,0
12804,2736,72,2,1468,CONCEPTS OF ORGANIC CHEMISTRY,BC,7,2,1,0,,0,0,0,NULL,NULL,7.59,7.66,0
12804,2557,72,1,1633,BIOTECHNOLOGY PRACTICALS-I,,0,0,0,111,BB,8,6,1,NULL,NULL,7.09,7.8,0
12804,2932,88,3,1651,FOUNDATIONS OF IMMUNOLOGY,CC,6,2,1,0,,0,0,0,NULL,NULL,6.45,7.18,0
12804,3158,88,4,1655,CONCEPTS OF ORGANIC CHEMISTRY,BC,7,2,1,0,,0,0,0,NULL,NULL,8.55,8.36,0
12804,3158,88,4,1670,FUNDAMENTALS OF MICROBIOLOGY-II,FF,0,2,1,0,,0,0,0,NULL,NULL,6,5.16,2
12804,3158,88,4,1671,BASIC MOLECULAR BIOLOGY-I,CD,5,2,1,0,,0,0,0,NULL,NULL,5.64,5.86,0
12804,3158,88,4,1672,CONCEPTS OF INORGANIC CHEMISTRY,AA,10,2,1,0,,0,0,0,NULL,NULL,9,9,0
12804,3158,88,4,1673,ANIMAL SCIENCES,FF,0,4,1,0,,0,0,0,NULL,NULL,0,0,1
12804,3158,88,4,1674,CONCEPTS OF INORGANIC CHEMISTRY,DD,4,2,1,0,,0,0,0,NULL,NULL,6.27,6.27,0
12804,3158,88,4,1675,WAVES AND OPTICS LAB,,0,0,0,39,AB,9,2,1,NULL,NULL,8,8,0
12804,3158,88,4,1676,ANIMAL SCIENCES,CC,6,4,1,0,,0,0,0,NULL,NULL,0,0,0
12804,3158,88,4,1678,ECOLOGY,BC,7,2,1,0,,0,0,0,NULL,NULL,0,0,0
12804,3158,88,4,1681,LIBERAL ARTS - PHOTOGRAPHY,,0,0,0,77,AB,9,2,1,NULL,NULL,0,0,0
12804,3285,103,5,1943,BASIC GENETICS,CD,5,2,1,0,,0,0,0,NULL,NULL,1.67,4.4,3
12804,3285,103,5,1944,METABOLISM-I,CC,6,2,1,0,,0,0,0,NULL,NULL,6.36,6.83,0
12804,3285,103,5,1945,PLANT BIOCHEMISTRY,CD,5,2,1,0,,0,0,0,NULL,NULL,6,6.86,0
12804,3285,103,5,1946,BIOTECHNOLOGY PRACTICALS-III,,0,0,0,110,AB,9,4,1,NULL,NULL,6.45,6.93,0
12804,3285,103,5,1947,HUMAN PHYSIOLOGY,CC,6,2,1,0,,0,0,0,NULL,NULL,7.27,7.72,0
12804,3285,103,5,1948,PLANT BIOTECHNOLOGY,BC,7,2,1,0,,0,0,0,NULL,NULL,7,7.15,0
12804,3285,103,5,1951,BASIC BUSINESS BIOTECHNOLOGY,BC,7,2,1,0,,0,0,0,NULL,NULL,2.67,4.98,0
12804,3285,103,5,1954,BASIC MEDICAL BIOTECHNOLOGY,CD,5,2,1,0,,0,0,0,NULL,NULL,5.36,5.91,1
12804,3606,103,6,2322,LIFE STYLE DISEASES & MANAGEMENT,AB,9,2,1,0,,0,0,0,NULL,NULL,6.17,6.54,0
12804,3606,103,6,2323,BASIC GENETICS,BB,8,2,1,0,,0,0,0,8,6.82,8,6.73,0
12804,3606,103,6,2324,MICROBIOLOGY PRACTICALS-I,,0,0,0,95,BC,7,6,1,NULL,NULL,6.92,6.9,0
12804,3606,103,6,2325,CONCEPTS OF ORGANIC CHEMISTRY,AA,10,2,1,0,,0,0,0,NULL,NULL,9.23,8.84,0
12804,3606,103,6,2326,SOIL FERTILITY AND PLANT NUTRITION,BC,7,2,1,0,,0,0,0,NULL,NULL,7.5,7.57,0
12804,3606,103,6,2328,"CREATIVITY, PROBLEM SOLVING AND INNOVATION",,0,0,0,79,AB,9,2,1,NULL,NULL,5.58,6.01,0
12804,3606,103,6,2330,ANALOG SYSTEMS AND APPLICATIONS LAB,,0,0,0,34,BB,8,2,1,NULL,NULL,6.86,6.7,1
12804,3606,103,6,2335,FOOD AND DAIRY MICROBIOLOGY,AA,10,2,1,0,,0,0,0,NULL,NULL,8.92,7.91,0
12804,3285,103,5,2827,BASIC MOLECULAR BIOLOGY-II,BB,8,2,1,0,,0,0,0,8.4,8.39,8.46,8.38,0
12804,3606,103,6,2829,MEDICAL MICROBIOLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,6.7,6.85,0
12811,2557,72,1,1134,CONCEPTS OF PHYSICS-I,CC,6,2,1,0,,0,0,0,NULL,NULL,0,0,0
12811,2557,72,1,1135,FUNDAMENTALS OF BIOCHEMISTRY-I,CC,6,2,1,0,,0,0,0,NULL,NULL,5,5,1
12811,2557,72,1,1136,LABORATORY-I,,0,0,0,0,-N.A.-,0,6,0,NULL,NULL,0,0,8
12811,2557,72,1,1137,PHYSIOTHERAPY IN CARDIORESPIRATORY CONDITIONS,AA,10,4,1,69,BC,7,2,1,NULL,NULL,8.96,7.76,0
12811,2557,72,1,1138,PHYSIOTHERAPY IN GERIATRIC & HAND CONDITIONS,DD,4,3,1,29,CD,5,1,1,NULL,NULL,1.14,4.22,4
12811,2557,72,1,1139,FOUNDATIONS OF IMMUNOLOGY,CD,5,2,1,0,,0,0,0,NULL,NULL,6.82,6.76,0
12811,2557,72,1,1140,CONCEPTS OF PHYSICS-II,BC,7,2,1,0,,0,0,0,NULL,7.77,7.77,7.75,0
12811,2736,72,2,1141,LABORATORY-III,,0,0,0,102,BB,8,6,1,NULL,7.97,7.73,7.95,0
12811,2736,72,2,1142,BASIC MOLECULAR BIOLOGY-I,CC,6,2,1,0,,0,0,0,NULL,NULL,6.73,6.36,0
12811,2736,72,2,1143,FUNDAMENTALS OF BIOCHEMISTRY-II,BB,8,2,1,0,,0,0,0,NULL,6.52,7,6.09,0
12811,2736,72,2,1144,BIOTECHNOLOGY PRACTICALS-I,,0,0,0,121,BB,8,6,1,NULL,NULL,7.64,7.42,0
12811,2736,72,2,1145,PLANT SCIENCES,AB,9,4,1,0,,0,0,0,NULL,NULL,7.73,7.73,0
12811,2736,72,2,1146,LABORATORY-II,,0,0,0,111,BB,8,6,1,NULL,NULL,7.91,7.91,0
12811,2736,72,2,1147,MOLECULAR BASIS OF LIFE,BB,8,2,1,0,,0,0,0,NULL,7.82,0,0,0
12811,2932,88,3,1400,CONCEPTS OF INORGANIC CHEMISTRY,CD,5,2,1,0,,0,0,0,NULL,NULL,5,5.27,3
12811,2932,88,3,1401,LABORATORY-II,,0,0,0,102,BC,7,6,1,NULL,NULL,5.5,7.09,0
12811,2932,88,3,1402,HUMAN NUTRITION,CC,6,2,1,0,,0,0,0,NULL,NULL,6.82,6.97,1
12811,2932,88,3,1403,PRINCIPLES OF BIOPROCESS ENGINEERING AND TECHNOLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,8.55,8.51,0
12811,2932,88,3,1404,EVOLUTION AND BEHAVIOUR,BC,7,2,1,0,,0,0,0,NULL,NULL,4.73,4.65,2
12811,2932,88,3,1405,MICROBIOLOGY PRACTICALS-II,,0,0,0,103,BC,7,6,1,NULL,NULL,7.09,7.34,0
12811,2932,88,3,1406,BIOINFORMATICS,CC,6,2,1,0,,0,0,0,NULL,NULL,7,6.44,0
12811,2932,88,3,1407,POLLUTION CONTROL AND ENVIRONMENTAL ANALYSIS,BB,8,2,1,0,,0,0,0,NULL,NULL,7.36,7.64,0
12811,2736,72,2,1468,BIOPHYSICS,BC,7,2,1,0,,0,0,0,6.64,7.32,7.59,7.66,0
12811,2557,72,1,1604,BIOPHYSICS,BC,7,2,1,0,,0,0,0,6.45,6.45,6,6.45,0
12811,2932,88,3,1651,CELL BIOLOGY-II,CC,6,2,1,0,,0,0,0,NULL,NULL,6.45,7.18,0
12811,3158,88,4,1655,PRINCIPLES OF BIOANALYSIS,BB,8,2,1,0,,0,0,0,NULL,NULL,8.55,8.36,0
12811,3158,88,4,1670,FOUNDATIONS OF IMMUNOLOGY,CD,5,2,1,0,,0,0,0,NULL,NULL,4.73,5.02,2
12811,3158,88,4,1671,GENERAL VIROLOGY,CD,5,2,1,0,,0,0,0,NULL,NULL,5.64,5.86,0
12811,3158,88,4,1672,LABORATORY-II,,0,0,0,130,AA,10,6,1,NULL,NULL,9,9,0
12811,3158,88,4,1673,ANIMAL SCIENCES,AB,9,4,1,0,,0,0,0,9,7.18,0,0,0
12811,3158,88,4,1675,WAVES AND OPTICS,BC,7,4,1,0,,0,0,0,NULL,NULL,8,8,0
12811,3158,88,4,1680,LABORATORY-II,,0,0,0,115,AB,9,6,1,NULL,NULL,8.36,8.36,0
12811,3158,88,4,1684,ANIMAL SCIENCES,FF,0,4,1,0,,0,0,0,NULL,NULL,0,0,2
12811,3158,88,4,1685,PLANT SCIENCES,AB,9,4,1,0,,0,0,0,NULL,NULL,7.45,7.45,0
12811,3285,103,5,1943,CONCEPTS OF INORGANIC CHEMISTRY,FF,0,2,1,0,,0,0,0,2.5,4.8,1.67,4.4,3
12811,3285,103,5,1944,PROFESSIONAL COMMUNICATION,,0,0,0,73,BB,8,2,1,NULL,NULL,6.36,6.83,0
12811,3285,103,5,1951,PHARMACEUTICAL QUALITY CONTROL AND QUALITY ASSURANCE,DD,4,2,1,0,,0,0,0,NULL,NULL,2.67,4.98,0
12811,3285,103,5,1957,FUNDAMENTALS OF BIOCHEMISTRY-II,CD,5,2,1,0,,0,0,0,NULL,NULL,6.73,6.27,0
12811,3285,103,5,1958,PRINCIPLES OF BIOANALYSIS,AA,10,2,1,0,,0,0,0,NULL,NULL,9.82,9.68,0
12811,3285,103,5,1959,BIOMOLECULES AND NUTRITION,AB,9,2,1,0,,0,0,0,NULL,NULL,7.5,7.38,0
12811,3285,103,5,1960,FOUNDATIONS OF IMMUNOLOGY,AB,9,2,1,0,,0,0,0,NULL,NULL,8,8.12,0
12811,3285,103,5,2130,LIFE STYLE DISEASES & MANAGEMENT,AB,9,2,1,0,,0,0,0,NULL,NULL,4,5.65,0
